"no";"tipo";"de_para";"resumo";"data"
"70";"DET";"PEQUIM (E)";"Moçambique-Brasil. OMS. Agradecimentos e comentários do Primeiro-Ministro Mocumbi.";2003-02-14
"109";"TEL";"PEQUIM (E)";"Promoção comercial. Material de defesa. LAD 2003. Convidados estrangeiros. CETC.";2003-02-14
"108";"TEL";"PEQUIM (E)";"Promoção comercial. Material de defesa. LAD 2003. Convidados estrangeiros.";2003-02-14
"437";"TEL";"WASHINGTON (E)";"Brasil-EUA. EMBRAER. Divulgação do ERJ 145 de Patrulhamento. Departamento de Homeland Security\". \"";2003-02-14
"440";"TEL";"WASHINGTON (E)";"EUA. Apresentação de Colin Powell na Comissão de Relações Internacionais da Câmara.";2003-02-14
"112";"TEL";"PEQUIM (E)";"China. Coréia do Norte. Relatório da AIEA ao CSNU. Posição chinesa.";2003-02-17
"115";"TEL";"PEQUIM (E)";"Direitos Humanos. China. Falung Gong.";2003-02-17
"443";"TEL";"WASHINGTON (E)";"Telegrama anulado pelo CONTROLE DE SÉRIE (DCA) em: 18/02/2003 10:39 Operador ----> TEREZINHA BENTO DE FREITAS";2003-02-17
"119";"TEL";"PEQUIM (E)";"Comércio internacional. Agricultura. Subsídios. Visita do USTR à China.";2003-02-18
"129";"TEL";"PEQUIM (E)";"Pedido de gestão da Embraer.";2003-02-20
"472";"TEL";"WASHINGTON (E)";"Brasil-EUA. IV Mecanismo de Consultas Políticas. Proposta de Agenda.";2003-02-20
"471";"TEL";"WASHINGTON (E)";"EUA. Política externa. Colômbia. Queda de avião norte-americano. Assassinato e captura de seus tripulantes. Reações nos EUA.";2003-02-20
"135";"TEL";"PEQUIM (E)";"Brasil-China-Taiwan. Carnes. Sugestão de triangulação comercial via Taiwan com destino à China. Comentários.";2003-02-21
"75";"DET";"PEQUIM (E)";"Pedido de gestão da Embraer. Carta de autoridade ministerial brasileira.";2003-02-21
"162";"DET";"WASHINGTON (E)";"Crise na Bolívia. Pedido de informação e orientação.";2003-02-21
"483";"TEL";"WASHINGTON (E)";"Transportes Aéreos. TAM. Situação Pré-Falimentar. Visita de Representae da G&E.";2003-02-22
"78";"DET";"PEQUIM (E)";"Pedido de gestão da Embraer. Carta de autoridade ministerial brasileira. Subsídios.";2003-02-24
"515";"TEL";"WASHINGTON (E)";"EUA. Política externa. Iraque. Ajuda Humanitária e Reconstrução. Briefing no DOS.";2003-02-25
"511";"TEL";"WASHINGTON (E)";"Venezuela. Grupo de Amigos. Reunião em Brasília.";2003-02-25
"144";"TEL";"PEQUIM (E)";"Pedido de gestão da Embraer. Carta de autoridade ministerial brasileira. Nome e cargo do destinatário.";2003-02-26
"86";"DET";"PEQUIM (E)";"Promoção Comercial. Material de Defesa. LAD 2003. Convidados Estrangeiros.";2003-02-26
"85";"DET";"PEQUIM (E)";"Promoção Comercial. Material de Defesa. LAD 2003. Convidados estrangeiros. CETC.";2003-02-26
"526";"TEL";"WASHINGTON (E)";"EUA. Política externa. Colômbia. Ampliação do efetivo militar norteamericano.";2003-02-26
"93";"DET";"PEQUIM (E)";"Crises da Coréia do Norte e do Iraque. Posição chinesa.";2003-02-27
"180";"DET";"WASHINGTON (E)";"ALCA. Oferta norte-americana de acesso a mercados de bens agrícolas e não-agrícolas. Solicitação de subsídios.";2003-02-27
"532";"TEL";"WASHINGTON (E)";"EUA. Política externa. Venezuela. Reações do governo e da imprensa aos últimos acontecimentos.";2003-02-27
"96";"DET";"PEQUIM (E)";"Crises da Coréia do Norte e do Iraque. Posição chinesa.";2003-02-28
"150";"TEL";"PEQUIM (E)";"Política externa. Crise da Coréia do Norte. Visita do Secretário de Estado norteamericano. Implicações políticas.";2003-02-28
"542";"TEL";"WASHINGTON (E)";"EUA. Política externa e interna. Iraque. Posições da mídia e da sociedade americanas.";2003-02-28
"539";"TEL";"WASHINGTON (E)";"EUA. Política de Segurança. Armas Nucleares de baixa potência.";2003-02-28
"565";"TEL";"WASHINGTON (E)";"Política Externa. Atividades da Embaixada em Washington. Pedido de informação.";2003-01-03
"606";"TEL";"WASHINGTON (E)";"Energia. AES Corporation. Visita do CEO. Solução negociada para os problemas no Brasil.";2003-05-03
"601";"TEL";"WASHINGTON (E)";"EUA. Política externa. Iraque. Aproximação do conflito. Discurso do Secretário de Estado Colin Powell. Briefing de Condi Rice.";2003-05-03
"591";"TEL";"WASHINGTON (E)";"EUA. Política externa. Iraque. Não-Proliferação. Matérias de imprensa sobre revelações do desertor iraquiano Hussein Kamel.";2003-05-03
"159";"TEL";"PEQUIM (E)";"China Iraque. O Presidente Jiang Zemin o e Chanceler Schroeder coincidem sobre Iraque. A prudência chinesa todavia se mantém.";2003-06-03
"190";"DET";"WASHINGTON (E)";"Critério para Classificação de Movimento Terrorista\". \"";2003-06-03
"609";"TEL";"WASHINGTON (E)";"Cumulatividade. BrasilIslândia. Pedido de agrément\". Embaixador Helgi Ágústsson. \"";2003-06-03
"163";"TEL";"PEQUIM (E)";"Crise do Iraque. Posição chinesa. Aproximação com a posição dos países do memorando de 5 de março.";2003-07-03
"142";"TEL";"PEQUIM (E)";"Crises da Coréia do Norte e do Iraque. Posição chinesa.";2003-07-03
"110";"DET";"PEQUIM (E)";"Visita do Embaixador da China ao Ministro das Comunicações, Deputado Miro Teixeira. Relato.";2003-07-03
"635";"TEL";"WASHINGTON (E)";"ALCA. Acesso a mercados. Ofertas iniciais. Lista dos EUA. Solicitação de subsídios. Comentários preliminares de Washington.";2003-07-03
"206";"DET";"WASHINGTON (E)";"Desenvolvimento Sustentável. Fundo Mundial para o Meio Ambiente - GEF. Proposta de nova política de distribuição de recursos. Comentários.";2003-07-03
"626";"TEL";"WASHINGTON (E)";"EUA. Política externa e interna. Iraque. Entrevista do Presidente Bush. Comentários.";2003-07-03
"200";"DET";"WASHINGTON (E)";"Iraque. Venezuela. Conversa com o Secretário Colin Powell.";2003-07-03
"625";"TEL";"WASHINGTON (E)";"Telegrama anulado pelo CONTROLE DE SÉRIE (DCA) em: 10/03/2003 10:34 Operador ----> CLAUDIA ZILA CORREIA LOPES";2003-07-03
"648";"TEL";"WASHINGTON (E)";"EUA. Combate ao terrorismo. Critério para classificação de grupos terroristas.";2003-10-03
"116";"DET";"PEQUIM (E)";"Brasil-China. Estabelecimento de Comissão de Alto Nível. Minuta de proposta brasileira. Entrega ao Embaixador da China em Brasília.";2003-12-03
"686";"TEL";"WASHINGTON (E)";"Desenvolvimento sustentável. GEF. Proposta de nova política de distribuição de recursos. Comentários.";2003-12-03
"220";"DET";"WASHINGTON (E)";"Assuntos de Segurança. Terrorismo. Contatos entre Grupo terrorista argelino e indivíduo no Brasil.";2003-03-13
"701";"TEL";"WASHINGTON (E)";"Brasil-EUA. Gestos e palavras do Departamento de Estado.";2003-03-13
"703";"TEL";"WASHINGTON (E)";"Energia. Visita da Ministra de Minas e Energia.";2003-03-13
"700";"TEL";"WASHINGTON (E)";"EUA. Política externa. Mudanças na equipe responsável pelas relações com a América Latina.";2003-03-13
"177";"TEL";"PEQUIM (E)";"China-Iraque. Posição chinesa de crítica moderada aos EUA.";2003-03-14
"164";"TEL";"PEQUIM (E)";"Cumulatividade. Coréia do Norte. Política Externa. Últimos desdobramentos da crise.";2003-03-14
"718";"TEL";"WASHINGTON (E)";"Brasil-EUA. Espaço. Acordo de Alcântara. Revisão pelo Governo brasileiro.";2003-03-14
"714";"TEL";"WASHINGTON (E)";"EUA. Política externa. Iraque. Votação do projeto de Resolução. Declarações de Colin Powell. Outros desdobramentos.";2003-03-14
"129";"DET";"PEQUIM (E)";"ONU. Questão do Iraque. Carta do Presidente da República ao Secretário-Geral da ONU";2003-03-17
"721";"TEL";"WASHINGTON (E)";"EUA. Política externa e interna. Iraque. Cúpula dos Açores.";2003-03-17
"732";"TEL";"WASHINGTON (E)";"EUA-Argentina. Seminário em dois blocos sobre o futuro do relacionamento bilateral e o período da guerra suja.";2003-03-17
"231";"DET";"WASHINGTON (E)";"Relações Brasil-Eua. Conversa com a Embaixadora Donna Hrinak.";2003-03-17
"188";"TEL";"PEQUIM (E)";"ONU questão do Iraque. Novo ministro do Exterior da China.";2003-03-18
"743";"TEL";"WASHINGTON (E)";"Brasil-EUA. Nações Unidas. Crise no Iraque. Consulta do Departamento de Estado.";2003-03-18
"744";"TEL";"WASHINGTON (E)";"Brasil-EUA. Nações Unidas. Crise no Iraque. Consulta do Departamento de Estado.";2003-03-18
"751";"TEL";"WASHINGTON (E)";"Transportes Aéreos. BrasilEUA. Empresa Fly Linhas Aéreas. Contratos de compra e venda de aeronaves forjados.";2003-03-18
"194";"TEL";"PEQUIM (E)";"Iraque. Política chinesa. Novo Governo chinês.";2003-03-19
"767";"TEL";"WASHINGTON (E)";"Brasil-EUA. Política de defesa. SIVAM. Tiro de destruição. Conversa com funcionário do DOS.";2003-03-19
"240";"DET";"WASHINGTON (E)";"BRASIL-COLÔMBIA. ARTIGO SOBRE O NÃO RECONHECIMENTO DAS FARC COMO GRUPO TERRORISTA.";2003-03-20
"210";"TEL";"PEQUIM (E)";"China -EUA . Apesar da crise iraquiana registram sinais de aproximação sino - americanos.";2003-03-21
"788";"TEL";"WASHINGTON (E)";"EUA. Política externa. Guerra no Iraque. Teoria do choque e terror\". Efeito Hiroshima e Síndrome de Estocolmo. \"";2003-03-21
"787";"TEL";"WASHINGTON (E)";"EUA. Política externa. Guerra no Iraque. Intensificação dos ataques.";2003-03-21
"241";"DET";"WASHINGTON (E)";"Relações Brasil-EUA. Cooperação Técnica. Visita do Diretor da USAID ao SG e à ABC em companhia da Embaixadora Donna Hrinak.";2003-03-21
"142";"DET";"PEQUIM (E)";"Brasil-China. Conversa telefônica com o Ministro dos Negócios Estranegeiros.";2003-03-24
"806";"TEL";"WASHINGTON (E)";"ALCA. Acesso a mercados. Ofertas iniciais. Lista dos EUA. Solicitação de subsídios. Comentários de Washington. SGP.";2003-03-24
"800";"TEL";"WASHINGTON (E)";"EUA. Espaço. Questões de segurança. Reunião no Eisenhower Institute\". Projeto \"Futuro do Espaço: a nova Fronteira Estratégica\". \"";2003-03-24
"249";"DET";"WASHINGTON (E)";"Energia. Visita da Ministra de Minas e Energia.";2003-03-25
"827";"TEL";"WASHINGTON (E)";"EUA. Política externa. Guerra do Iraque. Busca de legitimidade.";2003-03-25
"831";"TEL";"WASHINGTON (E)";"EUA. Política externa. Espanha. Artigo de opinião de Ana Palacio.";2003-03-26
"834";"TEL";"WASHINGTON (E)";"EUA. Política externa. Coréia do Norte. Não proliferação. Prosseguimento da crise norte-coreana. Efeitos da Guerra no Iraque.";2003-03-26
"223";"TEL";"PEQUIM (E)";"Pedido de gestão da EMBRAER. Carta de autoridade ministerial brasileira.";2003-03-27
"846";"TEL";"WASHINGTON (E)";"Brasil-Bolívia. Energia. Visita do Embaixador da Bolívia. Fornecimento de gás ao Brasil. Interesse do presidente boliviano no tema.";2003-03-27
"842";"TEL";"WASHINGTON (E)";"EUA. Conseqüências da guerra do Iraque nas relações com a América Latina e com o Brasil.";2003-03-27
"843";"TEL";"WASHINGTON (E)";"EUA. Questões de segurança mundiais e regionais. Conversa no Pentágono.";2003-03-27
"849";"TEL";"WASHINGTON (E)";"ALCA. Acesso a Mercados. Agricultura. Oferta Inicial dos EUA. Comentários Preliminares.";2003-03-28
"266";"DET";"WASHINGTON (E)";"Iraque. Terrorismo. Brasil EUA. Gestões da Embaixada dos EUA. Respostas Brasileiras.";2003-03-28
"866";"TEL";"WASHINGTON (E)";"Tríplice Fronteira. Mecanismo 3+1. Percepções dos EUA. Encontro no DOS.";2003-03-29
"235";"TEL";"PEQUIM (E)";"China. Comércio internacional. Agricultura. Barreiras sanitárias. Reunião na Embaixada da Austrália. Grupo de exportadores agrícolas.";2003-03-31
"237";"TEL";"PEQUIM (E)";"ONU. Iraque. Carta do Presidente da República ao Secretário-Geral da ONU. Transmissão à Chancelaria chinesa.";2003-03-31
"247";"TEL";"PEQUIM (E)";"China Iraque. O clima de prudência se mantém. Expectativa frente à Coréia.";2003-01-04
"240";"TEL";"PEQUIM (E)";"China. Agricultura. Convite Para seminário sobre cana de açúcar. Possibilidade de inserção em esquema bilateral de cooperação sobre álcool.";2003-01-04
"243";"TEL";"PEQUIM (E)";"Convite para participação em cúpula informal G-8/países emergentes.";2003-01-04
"878";"TEL";"WASHINGTON (E)";"Brasil-EUA. Visita do Presidente da Comissão de Relações Exteriores da Câmara ao Brasil. Pedido de audiência ao Presidente da República.";2003-01-04
"883";"TEL";"WASHINGTON (E)";"EUA. Política externa. Guerra no Iraque. Conseqüências para as relações entre os EUA e a América Latina.";2003-01-04
"887";"TEL";"WASHINGTON (E)";"Cooperação técnica. BrasilEUA. Visita de cortesia ao Diretor da USAID para a América Latina.";2003-02-04
"886";"TEL";"WASHINGTON (E)";"Cumulatividade. BrasilBurundi. Embaixador Antoine Ntamobwa. Pedido de agrément.";2003-02-04
"904";"TEL";"WASHINGTON (E)";"EUA. Política externa. Iraque. Declarações contra Síria e Irã. Spillover\" da guerra. \"";2003-03-04
"920";"TEL";"WASHINGTON (E)";"EUA. Política Externa. Coréia do Norte. Adiamento da visita de Dick Cheney.";2003-03-04
"905";"TEL";"WASHINGTON (E)";"EUA-Brasil-Venezuela. Debate no CSIS sobre o Grupo de Amigos para a Venezuela\". \"";2003-03-04
"911";"TEL";"WASHINGTON (E)";"Nações Unidas. Opinião do Brazil desk do DOS sobre conversa entre Representantes de Brasil e EUA na ONU. Situação do Iraque.";2003-03-04
"259";"TEL";"PEQUIM (E)";"Propriedade intelectual. OMPI. Cúpula de Pequim. Adiamento. Aparente tentativa de prosseguimento na preparação da Declaração de Pequim.";2003-04-04
"941";"TEL";"WASHINGTON (E)";"EUA. Política externa. Nãoproliferação. RPDC. Paquistão. Imposição de sanções americanas.";2003-04-04
"263";"TEL";"PEQUIM (E)";"Propriedade intelectual. OMPI. Cúpula de Pequim. Necessidade de confirmação de adiamento.";2003-07-04
"949";"TEL";"WASHINGTON (E)";"EUA. Política externa. Volta da geopolítica. Implicações para o Brasil. Planejamento político.";2003-07-04
"939";"TEL";"WASHINGTON (E)";"Telegrama anulado pelo CONTROLE DE SÉRIE (DCA) em: 07/04/2003 10:31 Operador ----> TEREZINHA BENTO DE FREITAS";2003-07-04
"940";"TEL";"WASHINGTON (E)";"Telegrama anulado pelo CONTROLE DE SÉRIE (DCA) em: 07/04/2003 10:35 Operador ----> TEREZINHA BENTO DE FREITAS";2003-07-04
"298";"DET";"WASHINGTON (E)";"Conversa com o Secretário de Estado Colin Powell. Iraque.";2003-08-04
"962";"TEL";"WASHINGTON (E)";"EUA. Política externa. Nova doutrina. Hegemonia benevolente e hegemonia pela força.";2003-08-04
"972";"TEL";"WASHINGTON (E)";"Assuntos de segurança. Terrorismo. Grupo terrorista argelino. Contato no Brasil. Pedido de representante da Embaixda da Argélia.";2003-09-04
"978";"TEL";"WASHINGTON (E)";"EUA. Política externa. Iraque. Pós guerra e reconstrução do Iraque. Cúpula de Belfast.";2003-09-04
"989";"TEL";"WASHINGTON (E)";"Brasil-EUA. Posição em relação à Colômbia. Comentários do Embaixador Marc Grossman.";2003-10-04
"314";"DET";"WASHINGTON (E)";"Propriedade intelectual. Special 301. Defesa do Brasil. Combate à pirataria. Relatório do Ministério da Justiça. Comentários.";2003-10-04
"312";"DET";"WASHINGTON (E)";"Segurança. Brasil-EUA. Reunião de Consultas - 2003. Proposta de Agenda.";2003-10-04
"310";"DET";"WASHINGTON (E)";"Visita do Ministro da Fazenda a Washington e Nova York. Agenda.";2003-10-04
"284";"TEL";"PEQUIM (E)";"Brasil-China. Pedido de gestão da EMBRAER.";2003-11-04
"316";"DET";"WASHINGTON (E)";"Lista de Controle Consular. LCC. Usuários Cadastrados.";2003-11-04
"318";"DET";"WASHINGTON (E)";"OCDE. Aço. Grupo de Estudos sobre Disciplinas.";2003-11-04
"317";"DET";"WASHINGTON (E)";"Propriedade intelectual. Special 301. Patentes farmacêuticas. Defesa do Brasil. Informações da ANVISA.";2003-11-04
"286";"TEL";"PEQUIM (E)";"Promoção comercial. Material De defesa. LAD 2003. Recebimento do programa.";2003-04-14
"1013";"TEL";"WASHINGTON (E)";"ALCA. Brasil-EUA. Reunião do Ministro Antonio Palocci com o USTR Robert Zoellick. Washington. 14 de abril de 2003.";2003-04-14
"1015";"TEL";"WASHINGTON (E)";"Direitos humanos. China. Falun Gong. Carta ao Presidente da República.";2003-04-14
"201";"DET";"PEQUIM (E)";"China. Agricultura. Convite para seminário sobre cana-de-açúcar. Possibilidade de inserção em esquema bilateral de cooperação sobre álcool.";2003-04-15
"295";"TEL";"PEQUIM (E)";"Saúde pública. Síndrome Respiratória Aguda Severa (SARS). Situação atual. Assistência a brasileiros. Repatriação.";2003-04-15
"1035";"TEL";"WASHINGTON (E)";"Cumulatividade. Zâmbia. Embaixadora Inonge MbikusitaLewanika. Pedido de agrément\". \"";2003-04-15
"1020";"TEL";"WASHINGTON (E)";"Telegrama anulado pelo CONTROLE DE SÉRIE (DCA) em: 15/04/2003 11:07 Operador ----> TEREZINHA BENTO DE FREITAS";2003-04-15
"300";"TEL";"PEQUIM (E)";"China Sars- Repercussão política.";2003-04-16
"297";"TEL";"PEQUIM (E)";"Síndrome Respiratória Aguda Grave (SARS). Pequim. Partida de dependentes de funcionários do Quadro lotados no posto.";2003-04-16
"1040";"TEL";"WASHINGTON (E)";"Brasil-EUA. Colômbia. Comentáros do Embaixador Marc Grossman. Telefonema.";2003-04-16
"1058";"TEL";"WASHINGTON (E)";"EUA. Política externa. Guerra do Iraque. Efeito demonstração.";2003-04-16
"1056";"TEL";"WASHINGTON (E)";"Meio ambiente. GEF. Seleção de novo CEO. Comentário de Amaury Bier.";2003-04-16
"1057";"TEL";"WASHINGTON (E)";"OEA. Conferência Especial de Segurança. Possíveis discrepâncias entre DOS e DOD.";2003-04-16
"309";"TEL";"PEQUIM (E)";"Brasil-RPC. Televisão digital. Oferta de cooperação da União Européia.";2003-04-17
"311";"TEL";"PEQUIM (E)";"Síndrome Respiratória Aguda Grave (SARS). Pequim. Briefing\" do Representante Residente da OMS às Embaixadas estrangeiras. \"";2003-04-17
"335";"DET";"WASHINGTON (E)";"Espaço exterior. Base de Alcântara. AST Brasil-Ucrânia. Tramitação no Congresso. Repercusssões para o AST Brasil-EUA.";2003-04-17
"333";"DET";"WASHINGTON (E)";"Privilégios e imunidades. Taxas Portuárias. Cobrança.";2003-04-17
"312";"TEL";"PEQUIM (E)";"Coréia do Norte. Cumulatividade. Prováveis negociações multilaterais. Influência da RPC.";2003-04-18
"313";"TEL";"PEQUIM (E)";"Síndrome Respiratória Aguda Severa (SARS). Reconhecimento Da gravidade da epidemia. Demissão do Prefeito de Pequim e do Ministro da Saúde da RPC.";2003-04-22
"314";"TEL";"PEQUIM (E)";"Síndrome Respiratória Aguda Grave (SARS). Pequim. Agravamento da epidemia. Partida de dependendentes do pessoal do Quadro.";2003-04-22
"343";"DET";"WASHINGTON (E)";"Brasil-Islândia. Pedido de agrément. Senhor Helgi Ágústsson.";2003-04-22
"1099";"TEL";"WASHINGTON (E)";"Cumulatividade. Brasil-Sudão. Embaixador Khidir Haroun Ahmed. Pedido de agrément\". \"";2003-04-22
"344";"DET";"WASHINGTON (E)";"Espaço exterior. Coopeação espacial. Brasil. EUA. Projeto LBA. Encontro da Embaixadora dos EUA com o DG-DME.";2003-04-22
"1094";"TEL";"WASHINGTON (E)";"EUA. Política externa. Entrevista de Colin Powell. Comentários sobre a América Latina.";2003-04-22
"1103";"TEL";"WASHINGTON (E)";"EUA. Iraque. Política externa. Não-Proliferação. Envio de inspetores americanos. Relacionamento com a UNMOVIC.";2003-04-22
"1096";"TEL";"WASHINGTON (E)";"EUA. Política externa. Coréia do Norte. Diálogo trilateral.";2003-04-22
"1088";"TEL";"WASHINGTON (E)";"Finanças. Iniciativa de Fortalecimento e Reforma do Setor Financeiro FIRST. Participação do Brasil.";2003-04-22
